"Freq [GHz]","dB(S(1,1)) [] - n='5mm'","dB(S(1,1)) [] - n='6mm'","dB(S(1,1)) [] - n='7mm'","dB(S(1,1)) [] - n='8mm'","dB(S(1,1)) [] - n='9mm'","dB(S(1,1)) [] - n='10mm'","dB(S(1,1)) [] - n='11mm'","dB(S(1,1)) [] - n='12mm'","dB(S(1,1)) [] - n='13mm'","dB(S(1,1)) [] - n='14mm'","dB(S(1,1)) [] - n='15mm'"
6.65914786967419,-0.382542025903659,-1.251714004462,-2.75353799752632,-4.61331321483927,-6.43722658956812,-7.74838793230661,-8.49410340989025,-8.24403205515358,-8.12620428440752,-7.71420018630887,-7.84925483215613
6.66917293233083,-0.377316342837012,-1.23478044944397,-2.71917114458562,-4.56687834689075,-6.40021114883615,-7.75145830090217,-8.55744718838765,-8.34671402771961,-8.25611098131086,-7.84521613359161,-7.98839132431057
6.67919799498747,-0.372187217694651,-1.21821461510283,-2.68564026934007,-4.52159525022131,-6.36398128951143,-7.75470198438638,-8.62165411110091,-8.45203812028454,-8.39024140162741,-7.98062010253361,-8.13217423005003
6.68922305764411,-0.367154468600771,-1.20201058989687,-2.65292319859694,-4.47742875805622,-6.32851691643469,-7.75810922775551,-8.68671864789351,-8.56009357376075,-8.52879860804249,-8.12062055204143,-8.2808110653633
6.69924812030075,-0.362217728318213,-1.18616228592392,-2.62099831216492,-4.4343451108481,-6.2937985630986,-7.76167001552928,-8.75263353567203,-8.67097330949667,-8.67199948029385,-8.26543901771157,-8.43452034634986
6.70927318295739,-0.357376464570384,-1.17066347732145,-2.58984454660159,-4.39231189301385,-6.25980737039477,-7.76537406907265,-8.81938961513439,-8.78477406896745,-8.82007597732482,-8.41531111197212,-8.59353207985677
6.71929824561403,-0.352629998782084,-1.15550783468209,-2.55944139638364,-4.35129797300813,-6.22652506619309,-7.76921084398679,-8.88697565547255,-8.9015965523515,-8.97327654980883,-8.57048761130684,-8.75808822325651
6.72932330827068,-0.347977523324847,-1.14068895582101,-2.52976891285278,-4.31127344653634,-6.19393394572235,-7.7731695276117,-8.95537816643769,-9.02154555409906,-9.13186772541627,-8.73123563766135,-8.92844309188924
6.73934837092732,-0.343418117353061,-1.12620039320902,-2.50080770125031,-4.27220958272285,-6.16201685272227,-7.77723903668505,-9.02458119720138,-9.14473009309195,-9.29613589319959,-8.89783994116274,-9.10486368535359
6.74937343358396,-0.33895076131634,-1.11203567836314,-2.47253891611737,-4.23407877306196,-6.13075716133744,-7.78140801520308,-9.09456612148551,-9.27126353436562,-9.46638931831638,-9.07060429101994,-9.28762989417479
6.7593984962406,-0.334574350232302,-1.09818834346569,-2.44494425530647,-4.19685448299051,-6.10013875872465,-7.78566483253108,-9.16531140849014,-9.40126369858978,-9.64296042419732,-9.24985298076131,-9.47703453567536
6.76942355889724,-0.33028770580168,-1.08465194046233,-2.41800595282112,-4.16051120593102,-6.07014602834608,-7.78999758181262,-9.23679237922533,-9.53485295454817,-9.82620838645791,-9.435932452592,-9.67338315115508
6.77944862155388,-0.326089587444933,-1.07142005787059,-2.39170677067493,-4.12502441966407,-6.04076383392149,-7.79439407872835,-9.30898094795411,-9.6721582886782,-10.0165220916817,-9.62921304330362,-9.87699347447077
6.78947368421053,-0.321978702336598,-1.0584863355122,-2.36602998993904,-4.09037054489748,-6.0119775040132,-7.79884186065685,-9.38184534858295,-9.81331134427397,-10.2143235250992,-9.83009085039834,-10.0881944531032
6.79949874686717,-0.317953714510075,-1.04584447736537,-2.34095940112659,-4.05652690590817,-5.9837728172193,-7.80332818629145,-9.45534984599804,-9.95844842115707,-10.4200716647145,-10.0389897112629,-10.3073246645807
6.80952380952381,-0.314013253102107,-1.03348826271726,-2.31647929404453,-4.02347169314031,-5.95613598795024,-7.80784003576868,-9.52945443254639,-10.1077104243984,-10.6342669763211,-10.2563632794376,-10.5347299207778
6.81954887218045,-0.310155919802573,-1.02141155578184,-2.29257444722749,-3.99118392765072,-5.92905365276578,-7.81236411136535,-9.60411451010362,-10.2612427479269,-10.8574566250815,-10.4826971689647,-10.7707597863071
6.82957393483709,-0.306380295571373,-1.0096083139343,-2.26923011705384,-3.95964342729894,-5.90251285724956,-7.81688683882258,-9.6792805584637,-10.4191950754684,-11.0902405461974,-10.7185111185955,-11.0157626500564
6.83959899749373,-0.302684946680731,-0.998072594700435,-2.24643202663166,-3.92883077458599,-5.87650104339958,-7.82139436935646,-9.75489779113382,-10.58172107706,-11.3332785514257,-10.9643610995933,-11.2700788746215
6.84962406015038,-0.299068430137399,-0.98679856162709,-2.22416635453067,-3.89872728605138,-5.85100603751338,-7.82587258241592,-9.83090580002758,-10.7489779742007,-11.5872986921382,-11.2208412500807,-11.5340313991489
6.85964912280702,-0.295529298535819,-0.975780489148906,-2.20241972342652,-3.86931498314362,-5.826016038548,-7.83030708924925,-9.90723819102657,-10.921125940281,-11.8531071564993,-11.4885854597019,-11.8079129775485
6.86967418546366,-0.292066104389912,-0.96501276655615,-2.18117918871478,-3.84057656448434,-5.80151960693489,-7.83468323734158,-9.98382221293166,-11.0983272950141,-12.1316000526038,-11.7682683425985,-12.0919689855463
6.8796992481203,-0.288677403987714,-0.954489901159056,-2.160432227144,-3.81249537945121,-5.77750565383122,-7.83898611578551,-10.0605783829536,-11.2807454418005,-12.4237775272737,-12.0606052123783,-12.38637441587
6.88972431077694,-0.285361760810103,-0.944206520735381,-2.14016672551053,-3.78505540300887,-5.75396343078926,-7.84320056164772,-10.1374201126032,-11.4685434848897,-12.7307608004555,-12.3663504924918,-12.6912032928057
6.89974937343358,-0.282117748551692,-0.934157375339866,-2.12037096945116,-3.75824121172156,-5.73088251982667,-7.84731116739354,-10.2142533386367,-11.6618824483458,-13.053812870352,-12.6862937338418,-13.006388275331
6.90977443609022,-0.278943953779281,-0.924337338546932,-2.1010336323646,-3.7320379608849,-5.70825282388055,-7.8513022894312,-10.2909761645863,-11.8609190005799,-13.3943638828116,-13.0212520316442,-13.331667700693
6.91979949874687,-0.275838978260451,-0.914741408191353,-2.08214376448762,-3.70643136271775,-5.6860645576293,-7.85515805783611,-10.3674785193658,-12.0658025659031,-13.7540424869345,-13.3720570821585,-13.6665168043228
6.92982456140351,-0.272801440992368,-0.90536470666533,-2.06369078214781,-3.68140766555885,-5.66430823866664,-7.85886238731416,-10.4436418404627,-12.2766716774073,-14.1347149575072,-13.7395343205278,-14.0100594648516
6.93984962406015,-0.269829979958617,-0.896202480824944,-2.04566445721069,-3.65695363401553,-5.64297467901268,-7.86239898946071,-10.5193387903142,-12.4936493926884,-14.5385345148695,-14.1244704263056,-14.3609568153928
6.94987468671679,-0.266923253639469,-0.88725010155369,-2.02805490673604,-3.63305653001536,-5.62205497694749,-7.86575138636966,-10.5944330155791,-12.7168375546992,-14.9680042088702,-14.5275638275105,-14.7172698838352
6.95989974937343,-0.264079942299103,-0.878503063026226,-2.01085258285503,-3.60970409471395,-5.60154050915336,-7.86890292564336,-10.6687789601436,-12.9463096337291,-15.4260581056265,-14.9493504909498,-15.0762958173078
6.96992481203008,-0.261298749071248,-0.869956981711188,-1.9940482628776,-3.58688453121486,-5.58142292315204,-7.87183679685065,-10.7422217437931,-13.1821018329286,-15.9161675664659,-15.3900940463468,-15.434382316418
6.97994987468672,-0.258578400863006,-0.861607595148,-1.97763303963677,-3.56458648806017,-5.56169413002399,-7.87453604947569,-10.8145971194974,-13.4242020794683,-16.4424825402697,-15.8496249891285,-15.7867340772344
6.98997493734336,-0.255917649094846,-0.853450760529157,-1.96159831207524,-3.54279904345211,-5.54234629739716,-7.87698361239489,-10.8857315231378,-13.6725364583368,-17.0100226901448,-16.32710840787,-16.1272396632325
7,-0.253315270293398,-0.845482453116136,-1.94593577607736,-3.52151169016893,-5.52337184269295,-7.87916231491386,-10.9554422301808,-13.9269525803036,-17.6249410511477,-16.8207141285142,-16.4483674952491
